App_Name,SDK_Build_Version,Main_Class,Main_Activity,Has_Ads,Hash_SHA_256,Advertising_Classes,Genre,File_Size_In_MB,Suspicous,Able_To_Instrument,Able_To_Install,Signed_Location,Try_Manual_Testing
cf9ed4a78ae98f9517332a14e8dbf629734d4b44633e22304b5428f6d0a1589e.apk,31.0,com.ivuu,com.ivuu.BrandingActivityCompat,Yes,cf9ed4a78ae98f9517332a14e8dbf629734d4b44633e22304b5428f6d0a1589e,"['c.c$i.jimple', 'com.applovin.mediation.rtb.AppLovinRtbBannerRenderer.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationNativeCustomEvent$HyBidNativeAdMapper$1.jimple', 'c.c$e.jimple', 'c.c$f.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationNativeCustomEvent.jimple', 'com.applovin.mediation.rtb.AppLovinRtbInterstitialRenderer.jimple', 'com.applovin.mediation.rtb.AppLovinRtbRewardedRenderer.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationNativeCustomEvent$HyBidNativeAdMapper.jimple', 'c.c.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationInterstitialCustomEvent.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationNativeCustomEvent$1.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationBannerCustomEvent.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationRewardedVideoCustomEvent.jimple', 'com.applovin.mediation.ApplovinAdapter$1$1$1.jimple', 'com.applovin.mediation.AppLovinBannerAdListener$1.jimple', 'net.pubnative.hybid.adapters.admob.mediation.HyBidMediationNativeCustomEvent$HyBidNativeAdMapper$2.jimple', 'c.r.jimple']","['FAMILY', ' HOUSE_AND_HOME']",45,True,No,No,,
c5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b.apk,31.0,dj.music.mixer.sound.effects,com.ijoysoft.mix.activity.WelcomeActivity,Yes,c5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b,"['c.c.a.f.g.jimple', 'c.c.a.f.d$a.jimple', 'c.c.a.f.k$a.jimple', 'c.c.a.f.f.jimple', 'c.c.a.f.j.jimple', 'c.c.a.f.f$a.jimple', 'c.c.a.f.j$a.jimple', 'c.c.a.f.b.jimple', 'c.c.a.f.b$b.jimple', 'c.c.a.f.c.jimple', 'c.c.a.f.k.jimple']","['FAMILY', ' MUSIC_AND_AUDIO']",9,True,No,Yes,../Data/Application_Analysis/c5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b.apk/signedc5694e5755b3bfc96e09ee0dbd6fe0acda968c347c30f8d6e29a2e073a54c50b.apk,
5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd.apk,31.0,videoeditor.videomaker.videoeditorforyoutube,com.camerasideas.instashot.MainActivity,Yes,5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd,"['com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAdListener$1.jimple', 'com.applovin.impl.mediation.ads.MaxAdViewImpl$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.applovin.impl.mediation.ads.MaxNativeAdLoaderImpl.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.impl.mediation.ads.MaxAdViewImpl.jimple', 'com.applovin.impl.mediation.c.e$a$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.VungleMediationAdapter.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.applovin.impl.mediation.c.f$a$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.downloader.AssetDownloader.jimple', 'com.applovin.mediation.adapters.GoogleNativeAdapter.jimple', 'com.vungle.warren.Vungle.jimple', 'com.camerasideas.instashot.VideoEditActivity.jimple', 'com.vungle.warren.downloader.AssetDownloader$3.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.impl.mediation.ads.MaxFullscreenAdImpl.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.NativeAd.jimple', 'com.vungle.warren.AdLoader.jimple']","['FAMILY', ' VIDEO_PLAYERS']",45,True,No,Yes,../Data/Application_Analysis/5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd.apk/signed5fb021386529a98f9a78b96f2555943247c369bb4ad1597e51a0af9a53bb9ddd.apk,
315a1b2bf30b96fec19ff181451958f0543c548492a320483c23ea7f91e55bcf.apk,31.0,com.amazon.avod.thirdpartyclient,,Yes,315a1b2bf30b96fec19ff181451958f0543c548492a320483c23ea7f91e55bcf,"['com.amazon.avod.playbackclient.activity.dispatch.playback.VideoDispatchIntent$Builder.jimple', 'com.amazon.avod.playbackclient.sdk.PlayOptionsConfig.jimple', 'com.amazon.avod.sonarclientsdk.monitor.active.http.HttpGet.jimple', 'com.amazon.avod.media.playback.VideoSpecification.jimple', 'com.amazon.avod.media.service.cache.request.PlaybackResourcesCacheRequest.jimple', 'com.amazon.avod.content.image.MultipassImageDownloader.jimple', 'com.amazon.avod.download.recyclerview.DownloadsBaseRecyclerViewAdapter.jimple', 'com.amazon.avod.media.ads.internal.state.AsyncAdPlanRetriever.jimple', 'com.amazon.avod.content.smoothstream.manifest.acquisition.RetryingObjectAcquirer.jimple', 'com.amazon.avod.mystuff.controller.MyStuffRecyclerViewAdapter$BaseListItemViewHolder.jimple', 'com.amazon.avod.content.image.BaseImageDownloader$ImageDownloadLoop.jimple', 'com.amazon.avod.sonarclientsdk.monitor.speedtest.SpeedTestDownloadEvent.jimple', 'com.amazon.avod.playbackclient.activity.dispatch.playback.VideoDispatchIntent.jimple', 'com.amazon.avod.playbackclient.test.BasicTestPlaybackActivity.jimple', 'com.amazon.avod.media.downloadservice.BlockingDownloadAdapter$BlockingDownloadResult.jimple', 'com.amazon.avod.media.download.plugin.action.ContentPluginActionGetFileFromURL.jimple', 'com.amazon.avod.playback.session.workflow.tasks.PrepareAdPlan.jimple', 'com.amazon.video.sdk.avod.playbackclient.utils.ForwardingPlaybackResourcesCachePluginUtil.jimple', 'com.amazon.avod.sonarclientsdk.controller.SonarController.jimple', 'com.amazon.avod.content.image.SerialImageDownloader.jimple', 'com.amazon.avod.content.smoothstream.manifest.acquisition.ManifestCapturer.jimple', 'com.amazon.avod.playback.session.workflow.tasks.PrepareStreamingResources.jimple', 'com.amazon.avod.media.downloadservice.BlockingDownloadAdapter.jimple']","['FAMILY', ' ENTERTAINMENT']",41,True,No,Yes,../Data/Application_Analysis/315a1b2bf30b96fec19ff181451958f0543c548492a320483c23ea7f91e55bcf.apk/signed315a1b2bf30b96fec19ff181451958f0543c548492a320483c23ea7f91e55bcf.apk,
967b32d1527df23d46cb719e95f016ae31168a650c1ba4c214caf083caeeeb12.apk,33.0,com.aws.android,com.aws.android.app.ui.HomeActivity,Yes,967b32d1527df23d46cb719e95f016ae31168a650c1ba4c214caf083caeeeb12,"['com.appnexus.opensdk.mediatedviews.GooglePlayServicesBanner.jimple', 'com.appnexus.opensdk.mediatedviews.GooglePlayServicesInterstitial$1.jimple', 'com.appnexus.opensdk.mediatedviews.GooglePlayAdListener.jimple', 'com.aws.android.ad.AppNexusHelper.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyBannerAd$Listener.jimple', 'com.aws.android.hourlyforecast.ui.HourlyForecastAdapter.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyInterstitialAd$LoadListener.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyRewardedAd.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyInterstitialAd.jimple', 'com.aws.android.app.SpriteApplication.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyBannerAd.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyRewardedAd$LoadListener.jimple', 'io.bidmachine.ads.networks.notsy.NotsyNetwork.jimple', 'com.appnexus.opensdk.mediatedviews.GooglePlayDFPInterstitial$1.jimple', 'com.adsbynimbus.render.StaticAdRenderer.jimple', 'com.appnexus.opensdk.mediatedviews.GooglePlayDFPBanner.jimple', 'com.appnexus.opensdk.mediatednativead.AdMobNativeAd.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'io.bidmachine.ads.networks.notsy.InternalNotsyAd.jimple', 'com.appnexus.opensdk.mediatednativead.AdMobNativeListener.jimple']","['FAMILY', ' WEATHER']",198,True,No,Yes,../Data/Application_Analysis/967b32d1527df23d46cb719e95f016ae31168a650c1ba4c214caf083caeeeb12.apk/signed967b32d1527df23d46cb719e95f016ae31168a650c1ba4c214caf083caeeeb12.apk,
49b33c25a201d5e9f5ed50186607ab622f3c4ef44089bc214535bf561bd3fd43.apk,33.0,com.instagram.android,,Yes,49b33c25a201d5e9f5ed50186607ab622f3c4ef44089bc214535bf561bd3fd43,['X.KeQ.jimple'],"['FAMILY', ' SOCIAL']",65,True,No,No,,
4e4b068824b6b006c5364efe2440c15bb3e778a5a90bad5a741486e6eba9e7fa.apk,31.0,com.atomengineapps.teachmeanatomy,crc6404b5d7aaf7660bf3.MainActivity,Yes,4e4b068824b6b006c5364efe2440c15bb3e778a5a90bad5a741486e6eba9e7fa,[],"['FAMILY', ' MEDICAL']",99,False,No,Yes,../Data/Application_Analysis/4e4b068824b6b006c5364efe2440c15bb3e778a5a90bad5a741486e6eba9e7fa.apk/signed4e4b068824b6b006c5364efe2440c15bb3e778a5a90bad5a741486e6eba9e7fa.apk,
4d096ee25b14689a3cfc9748cd7d11ef0a9eb772302a1dab4526d7c51922adda.apk,33.0,business.monopoly.city,com.unity3d.player.UnityPlayerActivity,Yes,4d096ee25b14689a3cfc9748cd7d11ef0a9eb772302a1dab4526d7c51922adda,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple']","['FAMILY', ' GAME_BOARD', ' GAME_CASUAL']",83,True,No,No,,
fb9a5cbf857119fc12f76ebe87b7653da402c531d120e31f87d33e2222c921e4.apk,33.0,com.google.android.googlequicksearchbox,,Yes,fb9a5cbf857119fc12f76ebe87b7653da402c531d120e31f87d33e2222c921e4,['androidx.media3.exoplayer.d.d.jimple'],"['FAMILY', ' TOOLS']",164,True,No,Yes,../Data/Application_Analysis/fb9a5cbf857119fc12f76ebe87b7653da402c531d120e31f87d33e2222c921e4.apk/signedfb9a5cbf857119fc12f76ebe87b7653da402c531d120e31f87d33e2222c921e4.apk,
6ce0dc7c8098e37ae9f9182f4bc9c2d44f36bcb6e4a252279fcc848a1bb3eaae.apk,31.0,air.com.A3dtuning.Tuning3D,air.com.A3dtuning.Tuning3D.AIRAppEntry,Yes,6ce0dc7c8098e37ae9f9182f4bc9c2d44f36bcb6e4a252279fcc848a1bb3eaae,"['com.distriqt.extension.adverts.platforms.admob.appopenads.AdMobAppOpenAd$1.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobInterstitialAd$1.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobRewardedVideoAd$1.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobRewardedInterstitialAd$1.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobAdvertView.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobAdvertView$2.jimple', 'com.distriqt.extension.adverts.platforms.admob.GoogleAdMobNativeAd.jimple']","['FAMILY', ' GAME_SIMULATION', ' GAME_CASUAL']",55,True,No,No,,
efefa12d9d8acc70781f930f7dae2c4443686777f82565acb3f6d9aac123e64f.apk,33.0,jp.gocro.smartnews.android,jp.gocro.smartnews.android.activity.SmartNewsActivity,Yes,efefa12d9d8acc70781f930f7dae2c4443686777f82565acb3f6d9aac123e64f,"['jp.gocro.smartnews.android.ad.network.gam.BannerAdAllocatorV2.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.SmartViewGamAdView.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.factory.SmartViewBannerViewFactory$AdListenerImpl.jimple', 'jp.gocro.smartnews.android.ad.network.gam.GamBannerAdV2.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.factory.SmartViewAttachableBanner.jimple', 'jp.gocro.smartnews.android.ad.network.gam.BannerAdAllocator.jimple', 'jp.gocro.smartnews.android.ad.network.gam.InterstitialAd$loadAd$2$1.jimple', 'jp.gocro.smartnews.android.ad.network.gam.InterstitialAd.jimple', 'jp.gocro.smartnews.android.feed.ui.model.ad.PremiumNativeAdModel$Holder.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.factory.SmartViewBannerViewFactory$d.jimple', 'jp.gocro.smartnews.android.ad.view.cache.ThirdPartyQueueAdCellFactory.jimple', 'jp.gocro.smartnews.android.ad.network.gam.FullScreenNativeAd.jimple', 'jp.gocro.smartnews.android.ad.network.gam.InterstitialAd$b.jimple', 'jp.gocro.smartnews.android.ad.network.gam.BannerAdAllocator$AdListenerImpl.jimple', 'jp.gocro.smartnews.android.feed.ui.model.ad.PremiumNativeAdModel.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.factory.SmartViewBannerViewFactory.jimple', 'jp.gocro.smartnews.android.ad.network.gam.BannerAdAllocator$AdListenerImpl$onAdLoaded$1.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'jp.gocro.smartnews.android.ad.network.gam.GamBannerAdV2$Listener.jimple', 'jp.gocro.smartnews.android.delivery.DeliveryManager.jimple', 'jp.gocro.smartnews.android.ad.network.allocator.GamAsyncAdAllocator.jimple', 'jp.gocro.smartnews.android.ad.smartview.view.factory.SmartViewBannerViewFactory$AdListenerImpl$onAdLoaded$1.jimple', 'jp.gocro.smartnews.android.ad.view.cache.AsyncHybridFactory.jimple', 'jp.gocro.smartnews.android.ad.network.gam.BannerAdAllocator$a.jimple', 'jp.gocro.smartnews.android.ad.network.gam.InterstitialAd$c.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",36,True,No,Yes,../Data/Application_Analysis/efefa12d9d8acc70781f930f7dae2c4443686777f82565acb3f6d9aac123e64f.apk/signedefefa12d9d8acc70781f930f7dae2c4443686777f82565acb3f6d9aac123e64f.apk,
a6a349fc7a04002c3fd29a7afc4b10223a2f923602d990f45764f1e4f6265776.apk,31.0,steptracker.healthandfitness.walkingtracker.pedometer,steptracker.healthandfitness.walkingtracker.pedometer.SplashActivity,Yes,a6a349fc7a04002c3fd29a7afc4b10223a2f923602d990f45764f1e4f6265776,"['p8.a0.jimple', 'w8.t2.jimple', 'q8.b.jimple']","['FAMILY', ' HEALTH_AND_FITNESS']",12,True,No,Yes,../Data/Application_Analysis/a6a349fc7a04002c3fd29a7afc4b10223a2f923602d990f45764f1e4f6265776.apk/signeda6a349fc7a04002c3fd29a7afc4b10223a2f923602d990f45764f1e4f6265776.apk,
6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e.apk,33.0,mobi.mangatoon.comics.aphone,com.weex.app.MTSplashActivity,Yes,6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e,"['com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter.jimple', 'c4.p.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'w0.c.jimple', 'com.applovin.mediation.rtb.AppLovinRtbBannerRenderer.jimple', 'x2.c.jimple', 'mobi.mangatoon.ads.provider.pangle.MGPangleCustomEventReward.jimple', 'ic.e$a.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$AdViewListener.jimple', 'mobi.mangatoon.ads.provider.pangle.MGPangleCustomEventInterstitial.jimple', 'fk.m.jimple', 'mobi.mangatoon.ads.provider.admob.AdmobEmbeddedAdProvider.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'gk.b$a.jimple', 'x2.e.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$1.jimple', 'fk.o$a.jimple', 'com.applovin.mediation.rtb.AppLovinRtbInterstitialRenderer.jimple', 'yk.g$b.jimple', 'ok.j.jimple', 'com.vungle.mediation.VungleInterstitialAdapter.jimple', 'nk.f$a.jimple', 'yk.h.jimple', 'pk.s.jimple', 'mobi.mangatoon.ads.provider.mangatoon.MGMangatoonCustomInterstitialAdProviderV2.jimple', 'fk.h.jimple', 'fc.d.jimple', 'com.vungle.mediation.VungleInterstitialAdapter$2.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomEventBanner.jimple', 'fk.u.jimple', 'k3.b.jimple', 'uk.b$b.jimple', 'com.applovin.exoplayer2.m.t.jimple', 'gk.d$a.jimple', 'com.applovin.exoplayer2.d.e0.jimple', 'f3.b.jimple', 'i50.a.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomRewardAdProvider.jimple', 'com.vungle.warren.Vungle.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$4.jimple', 'fk.q.jimple', 'mobi.mangatoon.ads.provider.max.mediation.banner.MGMaxApiAdBannerAdapter.jimple', 'hk.g$a.jimple', 'ic.c$a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'rk.f$a.jimple', 'k3.f.jimple', 'fk.y.jimple', 'fc.c$a.jimple', 'yk.g.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomEventBanner$a.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomRewardAdProvider$b.jimple', 'gk.c$a.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomInterstitialAdProvider$b.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomEventNative$b.jimple', 'fk.v.jimple', 'h3.w0.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'w0.i.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.applovin.mediation.ApplovinAdapter$1$1$1.jimple', 'yk.a.jimple', 'fk.o.jimple', 'x2.b.jimple', 'com.vungle.mediation.VungleInterstitialAdapter$1.jimple', 'mobi.mangatoon.ads.provider.moca.MGMocaCustomInterstitialAdProvider.jimple', 'gk.a$a.jimple', 'fc.b.jimple', 'com.applovin.mediation.AppLovinBannerAdListener$1.jimple', 'com.vungle.mediation.VungleBannerAdapter.jimple', 'mobi.mangatoon.ads.provider.admob.mediation.MGAdmobBaseCustomEvent.jimple', 'com.vungle.warren.AdLoader.jimple', 'pk.b0.jimple', 'fk.a$a.jimple', 'sk.e$a.jimple', 'cc.b.jimple', 'fk.k$b.jimple', 'fk.a.jimple', 'cc.d.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$2.jimple', 'cc.c$a.jimple', 'mobi.mangatoon.ads.provider.admob.MGAdmobCustomEventNative.jimple']","['FAMILY', ' COMICS']",43,True,No,Yes,../Data/Application_Analysis/6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e.apk/signed6cd2117dc5101d5a232f3ff4095c7dc03419fec825c565830dc5e59ea846497e.apk,
fc589cb851fec04627732c7474a4c0a7c9e923f3a8a092ca9b798f987ecf17a0.apk,33.0,com.acmeaom.android.myradar,com.acmeaom.android.myradar.app.activity.LaunchActivity,Yes,fc589cb851fec04627732c7474a4c0a7c9e923f3a8a092ca9b798f987ecf17a0,"['com.smaato.sdk.adapters.admob.banner.SMAAdMobSmaatoBannerAdapter.jimple', 'com.acmeaom.android.myradar.ads.model.MyRadarAdPlacement$refreshAd$1.jimple', 'u6.a.jimple', 'u6.b.jimple', 'u6.c.jimple', 'com.smaato.sdk.adapters.admob.nativead.SMAAdMobSmaatoNativeAdapter.jimple', 'com.smaato.sdk.adapters.admob.banner.SMAAdMobSmaatoBannerAdapter$SMABannerViewEventListener.jimple', 't6.b.jimple', 'com.acmeaom.android.myradar.ads.BaseAdModule$a.jimple', 'pb.b.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.acmeaom.android.myradar.ads.model.MyRadarAdPlacement$adListener$2$a.jimple', 'u6.c$d.jimple', 'com.smaato.sdk.adapters.admob.nativead.SMAAdMobSmaatoNativeAdapter$DeferredListener.jimple']","['FAMILY', ' WEATHER']",64,True,No,Yes,../Data/Application_Analysis/fc589cb851fec04627732c7474a4c0a7c9e923f3a8a092ca9b798f987ecf17a0.apk/signedfc589cb851fec04627732c7474a4c0a7c9e923f3a8a092ca9b798f987ecf17a0.apk,
f0d55888adce2e8534f4d939f533f72e10a1895ac12cd248cb1982042e857ab6.apk,33.0,com.google.android.apps.mapslite,com.google.maps.lite.twa.MapsLiteTwaLauncherActivity,Yes,f0d55888adce2e8534f4d939f533f72e10a1895ac12cd248cb1982042e857ab6,[],"['FAMILY', ' TRAVEL_AND_LOCAL']",0,False,No,Yes,../Data/Application_Analysis/f0d55888adce2e8534f4d939f533f72e10a1895ac12cd248cb1982042e857ab6.apk/signedf0d55888adce2e8534f4d939f533f72e10a1895ac12cd248cb1982042e857ab6.apk,
23407e8712716302835e217065c72d8df1598f1124ad50e2d0117e1284617f8a.apk,31.0,com.autotrader.android,com.autotrader.android.MainActivity,Yes,23407e8712716302835e217065c72d8df1598f1124ad50e2d0117e1284617f8a,"['io.flutter.plugins.googlemobileads.a.jimple', 'io.flutter.plugins.googlemobileads.f0.jimple']","['FAMILY', ' AUTO_AND_VEHICLES']",29,True,No,Yes,../Data/Application_Analysis/23407e8712716302835e217065c72d8df1598f1124ad50e2d0117e1284617f8a.apk/signed23407e8712716302835e217065c72d8df1598f1124ad50e2d0117e1284617f8a.apk,
2bc016b74e4687e0775b147a6e54d66702241eecb66ac0a4093f24b6f397ab82.apk,33.0,com.handmark.expressweather,com.oneweather.app.MainActivity,Yes,2bc016b74e4687e0775b147a6e54d66702241eecb66ac0a4093f24b6f397ab82,[],"['FAMILY', ' WEATHER']",71,False,No,No,,
0c75eea3e74e4bd1bc697f454e6eae9902b664e00470f025cc7f94ffa7e55d37.apk,33.0,com.expedia.bookings,,Yes,0c75eea3e74e4bd1bc697f454e6eae9902b664e00470f025cc7f94ffa7e55d37,[],"['FAMILY', ' TRAVEL_AND_LOCAL']",33,False,No,No,,
2d75532cae69d6ccc4948deabffae6c0f023412fc79da52e8381524382bdff2c.apk,33.0,com.accuweather.android,com.accuweather.android.splashscreen.SplashActivity,Yes,2d75532cae69d6ccc4948deabffae6c0f023412fc79da52e8381524382bdff2c,"['com.accuweather.android.view.b$d.jimple', 'com.accuweather.android.viewmodels.z$g$a.jimple', 'com.accuweather.android.fragments.MainFragment$e.jimple', 'com.accuweather.android.view.b.jimple', 'com.accuweather.android.viewmodels.z$g.jimple', 'ce.a$b.jimple', 'ce.a$b$b.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.accuweather.android.utils.AdManager.jimple']","['FAMILY', ' WEATHER']",121,True,No,Yes,../Data/Application_Analysis/2d75532cae69d6ccc4948deabffae6c0f023412fc79da52e8381524382bdff2c.apk/signed2d75532cae69d6ccc4948deabffae6c0f023412fc79da52e8381524382bdff2c.apk,
